conversion_profile,temperature_profile,instant_temperature_change_profile,enthalpy_profile,instant_enthalpy_profile,reaction_rate_profile
0.44504504504504505,473.29442958469764,0.02540637642126858,-2025286.9502405003,-2896.5678065544926,0.0021139942707037317
0.44594594594594594,473.31979396426425,0.02536437956662935,-2028178.7510245268,-2891.8007840265054,0.002110273039997388
0.44684684684684683,473.3451163511566,0.025322386892342126,-2031065.7851399723,-2887.0341154455673,0.0021065499955050275
0.4477477477477478,473.3703967495475,0.02528039839094089,-2033948.0529402182,-2882.2678002458997,0.0021028251418683842
0.4486486486486487,473.3956351636018,0.025238414054307677,-2036825.5547780048,-2877.50183778652,0.0020990984837296334
0.44954954954954957,473.42083159747716,0.02519643387537164,-2039698.2910055504,-2872.7362275456544,0.002095370025731421
0.45045045045045046,473.4459860553233,0.02515445784614856,-2042566.2619744483,-2867.97096889792,0.0020916397725168298
0.45135135135135135,473.47109854128234,0.025112485959047828,-2045429.4680357103,-2863.206061261939,0.002087907728729377
0.45225225225225224,473.4961690594888,0.025070518206480378,-2048287.9095397668,-2858.4415040565655,0.0020841738990130297
0.4531531531531532,473.52119761406965,0.025028554580858627,-2051141.5868364673,-2853.6772967004217,0.0020804382880121684
0.4540540540540541,473.546184209144,0.024986595074335118,-2053990.5002750503,-2848.9134385830257,0.00207670090037161
0.45495495495495497,473.5711288488233,0.02494463967932532,-2056834.6502041733,-2844.1499291229993,0.0020729617407365835
0.45585585585585586,473.59603153721184,0.024902688388507555,-2059674.036971942,-2839.3867677687667,0.002069220813752732
0.45675675675675675,473.6208922784056,0.024860741193777503,-2062508.660925822,-2834.6239538800437,0.002065478124066108
0.45765765765765765,473.64571107649346,0.024818798087816493,-2065338.5224127274,-2829.8614869052544,0.0020617336763231577
0.4585585585585586,473.67048793555637,0.024776859062915272,-2068163.6217789757,-2825.0993662483525,0.0020579874751707307
0.4594594594594595,473.6952228596676,0.024734924111235384,-2070983.9593702739,-2820.3375912981573,0.002054239525256063
0.4603603603603604,473.71991585289305,0.024692993225462614,-2073799.5355317777,-2815.576161503792,0.0020504898312267835
0.46126126126126127,473.74456691929095,0.024651066397892177,-2076610.3506080466,-2810.8150762689766,0.0020467383977308884
0.46216216216216216,473.7691760629119,0.024609143620951412,-2079416.404943059,-2806.0543350123335,0.0020429852294167575
0.46306306306306305,473.793743287799,0.02456722488706916,-2082217.6988802121,-2801.293937153183,0.002039230330933134
0.46396396396396394,473.8182685979871,0.024525310188153,-2085014.2327622627,-2796.533882050542,0.002035473706929129
0.4648648648648649,473.8427519975044,0.024483399517288132,-2087806.0069314605,-2791.7741691977717,0.0020317153620542
0.4657657657657658,473.8671934903704,0.024441492865993,-2090593.0217293696,-2787.0147979091853,0.0020279553009581682
0.4666666666666667,473.89159308059806,0.024399590227617077,-2093375.277497078,-2782.2557677084114,0.0020241935282911926
0.46756756756756757,473.9159507721921,0.024357691594073794,-2096152.7745750325,-2777.4970779544674,0.0020204300487037816
0.46846846846846846,473.9402665691499,0.024315796957800746,-2098925.5133030987,-2772.738728066208,0.0020166648668467698
0.46936936936936935,473.96454047546115,0.024273906311236954,-2101693.494020561,-2767.9807174624875,0.0020128979873713345
0.4702702702702703,473.98877249510747,0.02423201964630024,-2104456.7170660635,-2763.2230455023237,0.002009129414928953
0.4711711711711712,474.0129626320638,0.024190136956347252,-2107215.1827777727,-2758.465711709112,0.002005359154171446
0.4720720720720721,474.03711089029684,0.024148258233037307,-2109968.8914931854,-2753.7087154127657,0.0020015872097509393
0.47297297297297297,474.0612172737659,0.024106383469076564,-2112717.8435492464,-2748.952056061011,0.001997813586319859
0.47387387387387386,474.0852817864223,0.02406451265638855,-2115462.03928226,-2744.195733013563,0.0019940382885309444
0.47477477477477475,474.10930443221037,0.0240226457880743,-2118201.4790280242,-2739.439745764248,0.0019902613210372286
0.4756756756756757,474.1332852150668,0.023980782856452224,-2120936.1631217403,-2734.6840937160887,0.00198648268849203
0.4765765765765766,474.15722413892024,0.023938923853450107,-2123666.091897969,-2729.9287762288004,0.0019827023955489606
0.4774774774774775,474.181121207692,0.023897068771781216,-2126391.2656907206,-2725.173792751506,0.001978920446861911
0.4783783783783784,474.204976425296,0.02385521760402956,-2129111.6848334377,-2720.41914271703,0.0019751368470850416
0.47927927927927927,474.22878979563814,0.02381337034212719,-2131827.349658923,-2715.6648254855536,0.0019713516008727896
0.48018018018018016,474.25256132261745,0.023771526979314235,-2134538.2604994876,-2710.9108405644074,0.001967564712879855
0.4810810810810811,474.27629101012445,0.0237296875070029,-2137244.4176867413,-2706.1571872537024,0.001963776187761191
0.481981981981982,474.2999788620426,0.023687851918174806,-2139945.8215517737,-2701.4038650323637,0.0019599860301720085
0.4828828828828829,474.3236248822479,0.023646020205290254,-2142642.472425092,-2696.6508733183146,0.0019561942447677665
0.4837837837837838,474.3472290746083,0.02360419236041899,-2145334.370636578,-2691.898211486172,0.0019524008362041582
0.4846846846846847,474.37079144298474,0.023562368376416103,-2148021.516515578,-2687.1458789999597,0.0019486058091371257
0.48558558558558557,474.3943119912304,0.023520548245615402,-2150703.910390841,-2682.3938752627,0.0019448091682228435
0.4864864864864865,474.4177907231905,0.023478731960090784,-2153381.55259049,-2677.64219964901,0.0019410109181176964
0.4873873873873874,474.4412276427033,0.023436919512832128,-2156054.4434421277,-2672.890851637814,0.0019372110634783021
0.4882882882882883,474.46462275359926,0.023395110895916074,-2158722.58327273,-2668.139830602333,0.0019334096089614968
0.4891891891891892,474.48797605970105,0.023353306101812587,-2161385.9724086924,-2663.389135962352,0.001929606559224316
0.4900900900900901,474.51128756482416,0.02331150512312369,-2164044.611175843,-2658.6387671506964,0.0019258019189240076
0.49099099099099097,474.5345572727762,0.02326970795206077,-2166698.4998994,-2653.8887235568836,0.0019219956927180168
0.4918918918918919,474.5577851873573,0.023227914581097884,-2169347.638904,-2649.1390046002343,0.001918187885263972
0.4927927927927928,474.5809713123604,0.023186125003102444,-2171992.0285137435,-2644.3896097433753,0.0019143785012197133
0.4936936936936937,474.60411565157017,0.023144339209767262,-2174631.6690520598,-2639.64053831622,0.0019105675452432366
0.4945945945945946,474.62721820876453,0.0231025571943544,-2177266.5608418873,-2634.891789827496,0.0019067550219927386
0.4954954954954955,474.65027898771325,0.023060778948690044,-2179896.704205508,-2630.14336362062,0.0019029409361265744
0.4963963963963964,474.6732979921788,0.0230190044655163,-2182522.0994646526,-2625.395259144716,0.0018991252923032708
0.4972972972972973,474.6962752259161,0.022977233737315327,-2185142.7469404717,-2620.6474758191034,0.0018953080951815149
0.4981981981981982,474.71921069267245,0.022935466756309267,-2187758.6469535036,-2615.9000130319037,0.0018914893494201477
0.4990990990990991,474.7421043961879,0.02289370351550552,-2190369.7998237656,-2611.1528702620417,0.0018876690596781665
0.5,474.7649563401944,0.022851944006475704,-2192976.20587059,-2606.4060468245298,0.0018838472306147082
0.5009009009009009,474.7877665284166,0.022810188222229837,-2195577.865412787,-2601.659542196896,0.0018800238668890538
0.5018018018018018,474.8105349645721,0.022768436155517983,-2198174.778768616,-2596.9133558287285,0.0018761989731606163
